molecule_chembl_id,canonical_smiles,standard_value,standard_units,pchembl_value
CHEMBL5794643,Cc1cc(N2C(=O)c3cc[nH]c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,47.0,nM,7.33
CHEMBL5875313,CCOC(=O)n1ccc2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,25.0,nM,7.6
CHEMBL6005114,CNC(=O)n1ccc2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,52.0,nM,7.28
CHEMBL6030483,Cc1cc(N2C(=O)c3ccn(C(=O)N(C)C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,80.0,nM,7.1
CHEMBL5795453,Cc1cc(N2C(=O)c3cc(-c4cccn(C)c4=O)[nH]c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,17.0,nM,7.77
CHEMBL5960178,Cc1cc(N2C(=O)c3cc(-c4cccnc4O)[nH]c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,60.0,nM,7.22
CHEMBL5839804,COc1ncccc1-c1cc2c([nH]1)C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,17.0,nM,7.77
CHEMBL5924143,Cc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3c1)C2c1ccc(Cl)cc1,16.0,nM,7.8
CHEMBL5746310,COc1ncccc1-c1cc2c(n1C)C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,40.0,nM,7.4
CHEMBL6052904,Cc1cc(N2C(=O)c3cc(C4=CCOCC4)n(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,36.0,nM,7.44
CHEMBL5863672,Cc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3n1)C2c1ccc(Cl)cc1,110.0,nM,6.96
CHEMBL6007513,Cc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(Cl)cc1,31.0,nM,7.51
CHEMBL5916536,Cc1cn(C)c2c1C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,43.0,nM,7.37
CHEMBL5814060,Cc1cc(N2C(=O)c3c(C4CC4)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,18.0,nM,7.75
CHEMBL5944870,Cc1cc(N2C(=O)c3c(C4CC4)cn(C)c3[C@H]2c2ccc(Cl)cc2)cn2c(C)nnc12,13.0,nM,7.89
CHEMBL5860362,Cc1cc(N2C(=O)c3c(C4CC4)cn(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,37.0,nM,7.43
CHEMBL5989339,COc1ncc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,47.0,nM,7.33
CHEMBL5932608,COc1nccc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)n1,305.0,nM,6.52
CHEMBL5769108,COc1ncc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)cn1,78.0,nM,7.11
CHEMBL5811105,Cn1c(-c2ccn(C)c(=O)c2)cc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,85.0,nM,7.07
CHEMBL6040232,Cn1c(-c2ccc(=O)n(C)c2)cc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,270.0,nM,6.57
CHEMBL5941826,Cn1c(-c2cccn(C)c2=O)cc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,120.0,nM,6.92
CHEMBL5913430,Cn1c(-c2cccc(=O)n2C)cc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,66.0,nM,7.18
CHEMBL5901254,Cc1cc(N2C(=O)c3cc(-c4ccn(C)c(=O)c4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,24.5,nM,7.61
CHEMBL6000650,Cc1cc(N2C(=O)c3cc(-c4ccc(=O)n(C)c4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,14.0,nM,7.85
CHEMBL5895602,Cc1cc(N2C(=O)c3cc(-c4cccn(C)c4=O)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,140.0,nM,6.85
CHEMBL5810496,Cc1cc(N2C(=O)c3cc(-c4cccc(=O)n4C)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,110.0,nM,6.96
CHEMBL5753129,Cc1cc(N2C(=O)c3cc(-c4ccnc(C(F)(F)F)n4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,83.0,nM,7.08
CHEMBL5758396,Cc1cc(N2C(=O)c3cc(-c4ccc(N(C)C)nc4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,46.0,nM,7.34
CHEMBL5785727,Cc1cc(N2C(=O)c3cc(-c4cccc(N(C)C)n4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,33.0,nM,7.48
CHEMBL5871021,Cc1cc(N2C(=O)c3cc(-c4ccccn4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,55.3,nM,7.26
CHEMBL5881783,COc1ncc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)c(OC)n1,40.0,nM,7.4
CHEMBL5742509,COc1ncc(-c2cc3c(n2C)[C@@H](c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)c(OC)n1,45.0,nM,7.35
CHEMBL5785531,COc1ncc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)cn1,52.0,nM,7.28
CHEMBL5848855,COc1ncc(-c2cc3c(n2C)[C@@H](c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)cn1,28.3,nM,7.55
CHEMBL5909160,Cc1cc(N2C(=O)c3cc(-c4cnc(N(C)C)nc4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,59.0,nM,7.23
CHEMBL5992812,COc1ccc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)cn1,42.0,nM,7.38
CHEMBL5934858,COc1cccc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)n1,72.0,nM,7.14
CHEMBL6042132,Cc1cc(N2C(=O)c3ccn(C4CC4)c3C2c2ccc(Cl)cc2)cn(C)c1=O,68.0,nM,7.17
CHEMBL5790636,Cn1cc(N2C(=O)c3cc(-c4cccc(=O)n4C)n(C4CC4)c3C2c2ccc(Cl)cc2)cc(Cl)c1=O,170.0,nM,6.77
CHEMBL5980776,Cc1cc(N2C(=O)c3cc(-c4cccc(=O)n4C)n(C4CC4)c3C2c2ccc(Cl)cc2)cn(C)c1=O,120.0,nM,6.92
CHEMBL5873070,Cn1cc(N2C(=O)c3cc(-c4cccn(C)c4=O)n(C4CC4)c3C2c2ccc(Cl)cc2)cc(Cl)c1=O,85.0,nM,7.07
CHEMBL5930879,Cc1cc(N2C(=O)c3cc(-c4cccn(C)c4=O)n(C4CC4)c3C2c2ccc(Cl)cc2)cn(C)c1=O,220.0,nM,6.66
CHEMBL6024178,Cn1cc(-c2cc3c(n2C2CC2)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)ccc1=O,95.0,nM,7.02
CHEMBL5972363,Cc1cc(N2C(=O)c3cc(-c4ccc(=O)n(C)c4)n(C4CC4)c3C2c2ccc(Cl)cc2)cn(C)c1=O,88.0,nM,7.06
CHEMBL5964851,Cc1cc(N2C(=O)c3cc(C4CC4)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,63.2,nM,7.2
CHEMBL5831946,Cc1cc(N2C(=O)c3cc(C)n(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,121.0,nM,6.92
CHEMBL5865967,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccc(Cl)cc2)cn(C)c1=O,89.7,nM,7.05
CHEMBL6056623,Cc1cc2c(n1C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,23.0,nM,7.64
CHEMBL5842896,Cc1cc2c(n1C)[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,85.3,nM,7.07
CHEMBL5846692,Cn1ccc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,37.0,nM,7.43
CHEMBL5904202,Cn1ccc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,109.0,nM,6.96
CHEMBL5956423,Cn1ccc2c1C(c1ccc(Cl)cc1)N(c1ccc(=O)n(C)c1)C2=O,150.0,nM,6.82
CHEMBL5949539,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccccc2)cn(C)c1=O,434.0,nM,6.36
CHEMBL5815584,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccc(Cl)c(F)c2)cn(C)c1=O,154.0,nM,6.81
CHEMBL6054151,Cc1ccc(C2c3c(ccn3C)C(=O)N2c2cc(C)c(=O)n(C)c2)cc1,131.0,nM,6.88
CHEMBL5750540,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccc(F)cc2)cn(C)c1=O,195.0,nM,6.71
CHEMBL5789513,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccc(C#N)cc2)cn(C)c1=O,322.0,nM,6.49
CHEMBL5878198,COc1ccc(C2c3c(ccn3C)C(=O)N2c2cc(C)c(=O)n(C)c2)cc1,230.0,nM,6.64
CHEMBL6051803,COc1cccc(C2c3c(ccn3C)C(=O)N2c2cc(C)c(=O)n(C)c2)c1,695.0,nM,6.16
CHEMBL5749206,Cn1ccc2c1C(c1ccccc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,437.0,nM,6.36
CHEMBL5813449,Cc1ccc(C2c3c(ccn3C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1,120.0,nM,6.92
CHEMBL5762715,Cn1ccc2c1C(c1ccc(F)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,330.0,nM,6.48
CHEMBL5985787,Cn1ccc2c1C(c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,357.0,nM,6.45
CHEMBL5847893,Cn1ccc2c1C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,267.0,nM,6.57
CHEMBL6041794,COc1cccc(C2c3c(ccn3C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)c1,1083.0,nM,5.96
CHEMBL6053867,COc1ccc(C2c3c(ccn3C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1,890.0,nM,6.05
CHEMBL5914192,CNC(=O)c1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3n1)C2c1ccc(Cl)cc1,13.0,nM,7.89
CHEMBL5771115,Cc1cc(N2C(=O)c3c(C(=O)N(C)C)cn(C)c3C2c2ccc(Cl)cc2)nc2c1nnn2C,12.0,nM,7.92
CHEMBL5778612,Cc1cc(N2C(=O)c3c(NC(=O)OC(C)(C)C)cn(C)c3C2c2ccc(Cl)cc2)nc2c1nnn2C,16.0,nM,7.8
CHEMBL5955996,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3n1)C2c1ccc(Cl)cc1,16.0,nM,7.8
CHEMBL5853810,CCOC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3n1)C2c1ccc(Cl)cc1,35.0,nM,7.46
CHEMBL5915998,Cc1cc(N2C(=O)c3c(C(=O)N(C)C)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,30.0,nM,7.52
CHEMBL5814423,Cc1cc(N2C(=O)c3c(C(N)=O)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,41.0,nM,7.39
CHEMBL5884153,Cc1cc(N2C(=O)c3c(NC(=O)OC(C)(C)C)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,32.0,nM,7.5
CHEMBL5950895,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(Cl)cc1,23.0,nM,7.64
CHEMBL5911217,Cc1cc(N2C(=O)c3c(C4CC4)cn(C4COC4)c3C2c2ccc(Cl)cc2)nc2c1nnn2C,21.0,nM,7.68
CHEMBL6039522,Cc1cc(N2C(=O)c3c(C4CC4)cn(C4CN(C)C4)c3C2c2ccc(Cl)cc2)nc2c1nnn2C,12.0,nM,7.92
CHEMBL5826298,Cc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C(F)F)n3c1)C2c1ccc(Cl)cc1,17.0,nM,7.77
CHEMBL5904885,CNC(=O)c1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C(F)F)n3n1)C2c1ccc(Cl)cc1,16.0,nM,7.8
CHEMBL5744227,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C(F)F)n3n1)C2c1ccc(Cl)cc1,23.0,nM,7.64
CHEMBL5875131,Cc1cc(N2C(=O)c3c(NC(=O)CCN(C)C)cn(C)c3C2c2ccc(Cl)cc2)nn2c(C(F)F)nnc12,30.0,nM,7.52
CHEMBL5938826,Cc1cc(N2C(=O)c3c(C(=O)NCCN(C)C)cn(C)c3C2c2ccc(Cl)cc2)cc2c1nnn2C,120.0,nM,6.92
CHEMBL5878588,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3c1)C2c1ccc(Cl)cc1,13.0,nM,7.89
CHEMBL5893497,CNC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3c1)C2c1ccc(Cl)cc1,34.0,nM,7.47
CHEMBL5857554,Cc1cc(N2C(=O)c3c(NC(=O)CCN(C)C)cn(C)c3C2c2ccc(Cl)cc2)cc2c1nnn2C,26.0,nM,7.58
CHEMBL6002650,Cc1cc(N2C(=O)c3c(NC(=O)CN(C)C)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,26.0,nM,7.58
CHEMBL5917436,CC(=O)N1CC(c2cn(C)c3c2C(=O)N(c2cc(C)c4nnc(C)n4c2)C3c2ccc(Cl)cc2)C1,14.0,nM,7.85
CHEMBL5968307,Cc1cc(N2C(=O)c3c(C4CN(C)C4)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,21.0,nM,7.68
CHEMBL5967071,Cc1cc(N2C(=O)c3cc(C4CCOCC4)n(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,56.0,nM,7.25
CHEMBL5921760,Cc1cc(N2C(=O)c3c(C4CC4)c(C)n(C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,12.0,nM,7.92
CHEMBL5920084,CCOC(=O)n1c(-c2cccnc2OC)c(C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,11.0,nM,7.96
CHEMBL6018815,CCOC(=O)n1cc(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,15.0,nM,7.82
CHEMBL5874893,Cc1cn(C2CCN(C)C2=O)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(Cl)cc1,43.0,nM,7.37
CHEMBL5864363,CNC(=O)Cn1cc(C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,85.0,nM,7.07
CHEMBL5922313,Cc1cn(CCN(C)C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(Cl)cc1,45.0,nM,7.35
CHEMBL5968358,Cc1cn(CC(=O)N(C)C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(Cl)cc1,54.0,nM,7.27
CHEMBL5919127,Cc1cc(N2C(=O)c3c(C4CNC4)cn(C)c3C2c2ccc(Cl)cc2)nc2c1nnn2C,12.0,nM,7.92
CHEMBL6016868,Cc1cc(N2C(=O)c3ccn(C)c3C2c2ccc(Cl)cc2)nn2c(C)nnc12,33.0,nM,7.48
CHEMBL5777128,CNC(=O)c1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C(F)F)n3c1)C2c1ccc(Cl)cc1,16.0,nM,7.8
CHEMBL5971675,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C(F)F)n3c1)C2c1ccc(Cl)cc1,29.0,nM,7.54
CHEMBL5962085,Cc1cc(N2C(=O)c3c(NC(=O)CN(C)C)cn(C)c3C2c2ccc(Cl)cc2)cn2c(C(F)F)nnc12,22.0,nM,7.66
CHEMBL5846543,COc1ncccc1-c1cc2c(n1C)[C@H](c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,14.0,nM,7.85
CHEMBL5945184,CC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)[C@@H]2c1ccc(Cl)cc1,21.0,nM,7.68
CHEMBL5887410,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](COS(C)(=O)=O)c1nnc(C)n1-2,190.0,nM,6.72
CHEMBL6060779,CCS(=O)(=O)OC[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,220.0,nM,6.66
CHEMBL5805830,CCCS(=O)(=O)OC[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,390.0,nM,6.41
CHEMBL6048837,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](COS(=O)(=O)C1CC1)c1nnc(C)n1-2,420.0,nM,6.38
CHEMBL5912998,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](COS(=O)(=O)c1ccccc1)c1nnc(C)n1-2,900.0,nM,6.05
CHEMBL5843420,Cc1nnc2n1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2COS(C)(=O)=O,1410.0,nM,5.85
CHEMBL5991369,COc1ccc2c(c1)C(c1ccc(C#N)cc1)=N[C@@H](COS(C)(=O)=O)c1nnc(C)n1-2,230.0,nM,6.64
CHEMBL5859279,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](COS(N)(=O)=O)c1nnc(C)n1-2,220.0,nM,6.66
CHEMBL5962680,COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](COS(=O)(=O)N(C)C)c1nnc(C)n1-2,280.0,nM,6.55
CHEMBL5808232,CNS(=O)(=O)OC[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,400.0,nM,6.4
CHEMBL5997946,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2COS(C)(=O)=O,87.0,nM,7.06
CHEMBL5921796,Cc1nnc2n1-c1ccc(-c3cnn(CC(N)=O)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2COS(C)(=O)=O,110.0,nM,6.96
CHEMBL5985169,Cc1nnc2n1-c1ccc(-c3cnn(CC(=O)N(C)C)c3)cc1C(c1ccc(Cl)cc1)=N[C@H]2COS(C)(=O)=O,110.0,nM,6.96
CHEMBL6033687,Cc1nnc2n1-c1ccc(/C=C/c3ccccc3)cc1C(c1ccc(Cl)cc1)=N[C@H]2CO[Si](C)(C)C(C)(C)C,380.0,nM,6.42
CHEMBL5948736,Cc1sc(NC(=O)[C@@H]2COC(C)(C)N2C(=O)OC(C)(C)C)c(C(=O)c2ccc(Cl)cc2)c1C,100.0,nM,7.0
CHEMBL5817372,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](COS(N)(=O)=O)c1nnc(C)n1-2,250.0,nM,6.6
CHEMBL5893829,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](COS(=O)(=O)N(C)C)c1nnc(C)n1-2,900.0,nM,6.05
CHEMBL5936190,CNS(=O)(=O)OC[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,160.0,nM,6.8
CHEMBL5925591,Cc1ccccc1-c1cn(C)c(=O)c2ccccc12,2750.0,nM,5.56
CHEMBL5799763,COc1cccc(-c2cn(C)c(=O)c3ccccc23)c1,2750.0,nM,5.56
CHEMBL5889804,Cn1cc(-c2cccc(S(=O)(=O)NC3CC3)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5923678,Cn1cc(-c2cccc(S(=O)(=O)N3CCCC3)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5963271,Cn1cc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5913448,COc1ccc(-c2cn(C)c(=O)c3ccccc23)cc1S(=O)(=O)NCc1ccccc1,2750.0,nM,5.56
CHEMBL5949240,COc1ccc(-c2cn(C)c(=O)c3ccccc23)cc1S(N)(=O)=O,2750.0,nM,5.56
CHEMBL6029442,COc1ccc(-c2cn(C)c(=O)c3ccccc23)cc1C(=O)NCc1ccccc1,2750.0,nM,5.56
CHEMBL5843753,Cn1cc(-c2ccc3c(c2)NCCO3)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5925884,Cn1cc(-c2cccc(S(=O)(=O)NCCO)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5922159,Cn1cc(-c2cc(N)ccc2F)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL6001586,Cn1cc(-c2cc(N)c(F)cc2F)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL6020158,Cn1cc(-c2cc(N)cc(F)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5796077,Cn1cc(-c2ccc(F)c(N)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5911893,CN(C(=O)OC(C)(C)C)c1cccc(-c2cn(C)c(=O)c3ccccc23)c1,2750.0,nM,5.56
CHEMBL6040844,CNc1cccc(-c2cn(C)c(=O)c3ccccc23)c1,2750.0,nM,5.56
CHEMBL6014282,Cn1cc(-c2cc(NS(C)(=O)=O)c(F)cc2F)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5751721,Cn1cc(-c2cc(F)cc(NS(C)(=O)=O)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL6027149,Cn1cc(-c2cc(NS(C)(=O)=O)cc(C(F)(F)F)c2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5868240,Cn1cc(-c2cccc(S(N)(O)O)c2)c2cc(F)ccc2c1=O,2750.0,nM,5.56
CHEMBL5901305,CCNS(O)(O)c1cccc(-c2cn(C)c(=O)c3ccc(F)cc23)c1,2750.0,nM,5.56
CHEMBL6011640,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)c2ccncc2c1=O,2750.0,nM,5.56
CHEMBL5898026,CCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3cnccc23)c1,2750.0,nM,5.56
CHEMBL5990787,CCNS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3cnccc23)c1,2750.0,nM,5.56
CHEMBL5862429,CCNS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3cc(F)ccc23)c1,2750.0,nM,5.56
CHEMBL6046468,COc1ccc(-c2cn(C)c(=O)c3cc(F)ccc23)cc1S(=O)(=O)NCc1ccccc1,2750.0,nM,5.56
CHEMBL5888583,CCS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3cc(F)ccc23)c1,2750.0,nM,5.56
CHEMBL5905020,COc1ccc(-c2cn(C)c(=O)c3cc(F)ccc23)cc1S(N)(=O)=O,2750.0,nM,5.56
CHEMBL6054795,CCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccc(-c4ccccc4)cc23)c1,2750.0,nM,5.56
CHEMBL5916626,CCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccc(-c4ccccn4)cc23)c1,2750.0,nM,5.56
CHEMBL6043747,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)ccc1=O,2750.0,nM,5.56
CHEMBL6026242,Cc1cc(=O)n(C)cc1-c1cccc(NS(C)(=O)=O)c1,2750.0,nM,5.56
CHEMBL6044163,Cc1cc(-c2cccc(NS(C)(=O)=O)c2)cn(C)c1=O,2750.0,nM,5.56
CHEMBL5897277,Cc1c(-c2cccc(NS(C)(=O)=O)c2)cn(C)c(=O)c1C,2750.0,nM,5.56
CHEMBL5840998,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)ccc1=O,2750.0,nM,5.56
CHEMBL5949020,COc1ccc(-c2cc(N)c(=O)n(C)c2)cc1NS(C)(=O)=O,2750.0,nM,5.56
CHEMBL5899429,CCNc1cc(-c2ccc(OC)c(NS(C)(=O)=O)c2)cn(C)c1=O,2750.0,nM,5.56
CHEMBL6049336,COc1ccc(-c2cc(NCC3CC3)c(=O)n(C)c2)cc1NS(C)(=O)=O,2750.0,nM,5.56
CHEMBL6027523,CCN(CC)c1cc(-c2ccc(OC)c(NS(C)(=O)=O)c2)cn(C)c1=O,2750.0,nM,5.56
CHEMBL6002946,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)cc(F)c1=O,2750.0,nM,5.56
CHEMBL5963308,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cc(F)c1=O,2750.0,nM,5.56
CHEMBL5821823,CCS(=O)(=O)Nc1cccc(-c2cn(C)c(=O)c3ccncc23)c1,2750.0,nM,5.56
CHEMBL6011388,CCNS(=O)(=O)c1cccc(-c2cn(C)c(=O)c3ccncc23)c1,2750.0,nM,5.56
CHEMBL6032534,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)c2cnccc2c1=O,2750.0,nM,5.56
CHEMBL5849961,COc1ccc(-c2cn(C)c(=O)c3cncn23)cc1NS(C)(=O)=O,2750.0,nM,5.56
CHEMBL6022952,Cc1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)nn(C)c1=O,2750.0,nM,5.56
CHEMBL5838484,Cc1cc(=O)n(C)nc1-c1cc(S(C)(=O)=O)ccc1OCC1CC1,2750.0,nM,5.56
CHEMBL6036060,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3c2CNCC3)c1,2750.0,nM,5.56
CHEMBL5857156,Cc1cc(-c2nc(S(C)(=O)=O)ncc2Oc2ccc(F)cc2F)cn(C)c1=O,2750.0,nM,5.56
CHEMBL5846309,Cn1cc(-c2cc(S(C)(=O)=O)ccc2NC(=O)C2CC2)c2ccccc2c1=O,2750.0,nM,5.56
CHEMBL5782410,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)c2ncncc2c1=O,2750.0,nM,5.56
CHEMBL5928132,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2ncncc2c1=O,2750.0,nM,5.56
CHEMBL5966025,CCS(=O)(=O)c1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3cncnc23)c1,2750.0,nM,5.56
CHEMBL5900391,Cc1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)cn(CC(C)C)c1=O,2750.0,nM,5.56
CHEMBL5864009,COCCn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)cc(C)c1=O,2750.0,nM,5.56
CHEMBL5943669,Cc1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)cn(CC2COC2)c1=O,2750.0,nM,5.56
